"Plot","Cell","Taxon","Present"
"HI2-19",96,"Helianthemum canum",1
"HA1-19",84,"Helianthemum canum",1
"HA1-09",18,"Helianthemum canum",1
"HA2-19",64,"Helianthemum canum",1
"HA2-09",50,"Helianthemum canum",1
"HI2-09",83,"Helianthemum canum",1
"HI2-19",14,"Helianthemum canum",1
"HA2-09",19,"Helianthemum canum",1
"HA1-09",21,"Helianthemum canum",1
"HI1-09",15,"Helianthemum canum",1
"HA1-09",22,"Helianthemum canum",1
"HI2-19",3,"Helianthemum canum",1
"HA2-09",99,"Helianthemum canum",1
"HA1-09",31,"Helianthemum canum",1
"HA2-19",53,"Helianthemum canum",1
"HA2-19",27,"Helianthemum canum",1
"HA1-19",41,"Helianthemum canum",1
"HA2-19",6,"Helianthemum canum",1
"HA2-19",61,"Helianthemum canum",1
"HA2-09",93,"Helianthemum canum",1
"LB1-19",67,"Helianthemum canum",1
"LB1-19",100,"Helianthemum canum",1
"HA1-19",87,"Helianthemum canum",1
"HA1-19",18,"Helianthemum canum",1
"LB1-09",23,"Helianthemum canum",1
"HA1-19",65,"Helianthemum canum",1
"HA2-19",37,"Helianthemum canum",1
"LB2-19",34,"Helianthemum canum",1
"HI2-09",4,"Helianthemum canum",1
"HA1-19",93,"Helianthemum canum",1
"HI2-09",97,"Helianthemum canum",1
"HA2-09",21,"Helianthemum canum",1
"HI2-09",34,"Helianthemum canum",1
"HA2-19",24,"Helianthemum canum",1
"HA2-09",98,"Helianthemum canum",1
"LB1-19",73,"Helianthemum canum",1
"HI1-19",10,"Helianthemum canum",1
"HI1-09",89,"Helianthemum canum",1
"HA2-19",51,"Helianthemum canum",1
"HI2-09",68,"Helianthemum canum",1
"HI2-19",48,"Helictotrichon sedenense",1
"HI2-19",31,"Helictotrichon sedenense",1
"HI2-19",42,"Helictotrichon sedenense",1
"HI2-19",62,"Helictotrichon sedenense",1
"HI2-19",100,"Helictotrichon sedenense",1
"HI2-19",28,"Helictotrichon sedenense",1
"HI2-19",39,"Helictotrichon sedenense",1
"HI2-19",38,"Helictotrichon sedenense",1
"HI2-19",56,"Helictotrichon sedenense",1
"HI2-19",53,"Helictotrichon sedenense",1
"HA1-19",99,"Helictotrichon sedenense",1
"HI2-19",29,"Helictotrichon sedenense",1
"HI2-19",90,"Helictotrichon sedenense",1
"HI2-19",41,"Helictotrichon sedenense",1
"HA1-19",67,"Helictotrichon sedenense",1
"HI2-19",64,"Helictotrichon sedenense",1
"HI2-19",1,"Helictotrichon sedenense",1
"HI2-19",52,"Helictotrichon sedenense",1
"HI2-19",51,"Helictotrichon sedenense",1
"HI2-19",66,"Helictotrichon sedenense",1
"HI2-19",55,"Helictotrichon sedenense",1
"HI2-19",54,"Helictotrichon sedenense",1
"HA1-19",1,"Helictotrichon sedenense",1
"HA1-19",68,"Helictotrichon sedenense",1
"HA1-19",98,"Helictotrichon sedenense",1
"HI2-19",2,"Helictotrichon sedenense",1
"HI2-19",44,"Helictotrichon sedenense",1
"HI2-19",43,"Helictotrichon sedenense",1
"HI2-19",65,"Helictotrichon sedenense",1
"EC2-08",8,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",89,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",75,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",41,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",77,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",97,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",7,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",32,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",52,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",69,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",89,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",34,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",68,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",46,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",13,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",5,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",90,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",76,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",65,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",30,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",47,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",58,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",33,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",16,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",56,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",22,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",36,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",69,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",26,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",59,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",91,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",77,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",83,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",94,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",86,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",47,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",6,"Helianthemum apenninum subsp. urrielense",1
"LC2-09",88,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",77,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",97,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",26,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",23,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",34,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",12,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",10,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",23,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",52,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",10,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",11,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",61,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",32,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",67,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",6,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",23,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",13,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",46,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",49,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",64,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",76,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",35,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",32,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",73,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",13,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",36,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",47,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",11,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",57,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",66,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",31,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",40,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",18,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",51,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",66,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",17,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",85,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",45,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",8,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",93,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",39,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",24,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",60,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",25,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",60,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",47,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",40,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",95,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",41,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",86,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",33,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",98,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",96,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",20,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",95,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",99,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",33,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",17,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",84,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",93,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",43,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",17,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",68,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",44,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",15,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",71,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",72,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",43,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",72,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",67,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",63,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",76,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",2,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",75,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",19,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",70,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",75,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",29,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",75,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",82,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",11,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",66,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",68,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",86,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",20,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",35,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",57,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",63,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",69,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",36,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",73,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",60,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",50,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",78,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",17,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",21,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",36,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",39,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",97,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",88,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",56,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",98,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",85,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",30,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",25,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",10,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",54,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",99,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",25,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",9,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",58,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",78,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",63,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",48,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",87,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",20,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",51,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",43,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",49,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",58,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",74,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",90,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",39,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",74,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",64,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",85,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",23,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",12,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",18,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",45,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",13,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",65,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",24,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",21,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",34,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",78,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",34,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",79,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",89,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",62,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",100,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",100,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",57,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",51,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",67,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",58,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",9,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",97,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",79,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",37,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",63,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",27,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",74,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",1,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",73,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",83,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",33,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",28,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",63,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",39,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",96,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",18,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",67,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",68,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",34,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",9,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",13,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",53,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",42,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",22,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",4,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",87,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",83,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",91,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",88,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",84,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",70,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",41,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",37,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",80,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",18,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",8,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",19,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",78,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",42,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",7,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",93,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",64,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",82,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",41,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",91,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",10,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",89,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",38,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",92,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",17,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",28,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",84,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",54,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",17,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",84,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",83,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",30,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",30,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",19,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",55,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",37,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",7,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",54,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",31,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",64,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",54,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",84,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",5,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",10,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",35,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",13,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",4,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",2,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",24,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",11,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",22,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",71,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",45,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",37,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",87,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",48,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",49,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",67,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",28,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",88,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",53,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",31,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",61,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",42,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",95,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",40,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",39,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",73,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",62,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",38,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",94,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",84,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",49,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",62,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",44,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",12,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",13,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",71,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",74,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",26,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",75,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",61,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",43,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",80,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",33,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",46,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",64,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",14,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",70,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",42,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",83,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",80,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",29,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",7,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",96,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",81,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",20,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",21,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",99,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",32,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",48,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",20,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",73,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",5,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",64,"Helianthemum apenninum subsp. urrielense",1
"EC2-08",25,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",74,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",74,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",24,"Helianthemum apenninum subsp. urrielense",1
"EC1-08",86,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",38,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",72,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",76,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",38,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",96,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",41,"Helianthemum apenninum subsp. urrielense",1
"UR2-08",98,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",48,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",70,"Helianthemum apenninum subsp. urrielense",1
"EC2-19",52,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",35,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",100,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",44,"Helianthemum apenninum subsp. urrielense",1
"LB2-09",69,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",33,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",8,"Helianthemum apenninum subsp. urrielense",1
"UR2-19",37,"Helianthemum apenninum subsp. urrielense",1
"LB1-09",74,"Helianthemum apenninum subsp. urrielense",1
"LB1-19",73,"Helianthemum apenninum subsp. urrielense",1
